,id,name,state_id,country_id,latitude,longitude
220,56332,Kabupaten Bangka Tengah,1820,102,-2.33989000,106.11420000
221,56351,Kabupaten Belitung Timur,1820,102,-2.96270000,108.15216000
222,56330,Kabupaten Bangka Barat,1820,102,-1.95839000,105.53741000
223,56361,Kabupaten Bintan,1807,102,0.95000000,104.61944000
224,56450,Kabupaten Kepulauan Anambas,1807,102,3.00000000,106.00000000
225,56554,Kabupaten Natuna,1807,102,4.71417000,107.97639000
226,56735,Kota Batam,1807,102,1.05211000,104.02851000
227,56495,Kabupaten Lingga,1807,102,0.20000000,104.61667000
228,56808,Kota Tanjung Pinang,1807,102,0.91683000,104.44329000
229,56441,Kabupaten Karimun,1807,102,0.80764000,103.41911000
230,56486,Kabupaten Lampung Tengah,1811,102,-4.86667000,105.26667000
231,56484,Kabupaten Lampung Barat,1811,102,-5.14904000,104.19309000
232,56534,Kabupaten Mesuji,1811,102,-4.04390000,105.40130000
233,56691,Kabupaten Way Kanan,1811,102,-4.44705000,104.52753000
234,56591,Kabupaten Pesisir Barat,1811,102,-5.19323000,103.93976000
235,56667,Kabupaten Tanggamus,1811,102,-5.38508000,104.62349000
236,56771,Kota Metro,1811,102,-5.11856000,105.29949000
237,56590,Kabupaten Pesawaran,1811,102,-5.42980000,105.17899000
238,56485,Kabupaten Lampung Selatan,1811,102,-5.45310000,104.98770000
239,56599,Kabupaten Pringsewu,1811,102,-5.42211000,104.93454000
240,56687,Kabupaten Tulangbawang,1811,102,-4.20604000,105.57999000
241,56730,Kota Bandar Lampung,1811,102,-5.41667000,105.25000000
242,56487,Kabupaten Lampung Timur,1811,102,-5.10273000,105.68003000
243,56817,Kotabumi,1811,102,-4.82505000,104.88170000
244,56488,Kabupaten Lampung Utara,1811,102,-4.81667000,104.80000000
245,56384,Kabupaten Buru,1800,102,-3.32767000,126.68413000
246,56451,Kabupaten Kepulauan Aru,1800,102,-6.17059000,134.46991000
247,56514,Kabupaten Maluku Tengah,1800,102,-3.29167000,128.96750000
248,56516,Kabupaten Maluku Tenggara Barat,1800,102,-7.61186000,131.38000000
249,56815,Kota Tual,1800,102,-5.64301000,132.74935000
250,56622,Kabupaten Seram Bagian Timur,1800,102,-3.39851000,130.39167000
251,56385,Kabupaten Buru Selatan,1800,102,-3.52187000,126.59271000
252,56515,Kabupaten Maluku Tenggara,1800,102,-5.75000000,132.73333000
253,56727,Kota Ambon,1800,102,-3.70000000,128.18333000
254,56513,Kabupaten Maluku Barat Daya,1800,102,-7.82960000,126.17386000
255,56621,Kabupaten Seram Bagian Barat,1800,102,-3.10270000,128.42996000
256,56416,Kabupaten Halmahera Barat,1801,102,1.41709000,127.55264000
257,56419,Kabupaten Halmahera Utara,1801,102,1.73194000,128.00778000
258,56417,Kabupaten Halmahera Selatan,1801,102,-0.39550000,127.90833000
259,56812,Kota Ternate,1801,102,0.89618000,127.31016000
260,56602,Kabupaten Pulau Morotai,1801,102,2.19924000,128.40546000
261,56455,Kabupaten Kepulauan Sula,1801,102,-1.86460000,125.69046000
262,56603,Kabupaten Pulau Taliabu,1801,102,-1.84578000,124.78992000
263,56418,Kabupaten Halmahera Tengah,1801,102,0.48056000,128.25000000
264,56813,Kota Tidore Kepulauan,1801,102,0.60962000,127.56981000
265,56497,Kabupaten Lombok Tengah,1814,102,-8.70000000,116.30000000
266,56769,Kota Mataram,1814,102,-8.58330000,116.11670000
267,56360,Kabupaten Bima,1814,102,-8.60000000,118.61667000
268,56652,Kabupaten Sumbawa,1814,102,-8.74390000,117.33240000
269,56498,Kabupaten Lombok Timur,1814,102,-8.53333000,116.53333000
270,56400,Kabupaten Dompu,1814,102,-8.50940000,118.48160000
271,56653,Kabupaten Sumbawa Barat,1814,102,-8.75159000,116.92132000
272,56499,Kabupaten Lombok Utara,1814,102,-8.35214000,116.40152000
273,56740,Kota Bima,1814,102,-8.46728000,118.75259000
274,56496,Kabupaten Lombok Barat,1814,102,-8.69583000,116.11667000
275,56648,Kabupaten Sumba Barat,1818,102,-9.56667000,119.45000000
276,56524,Kabupaten Manggarai,1818,102,-8.56667000,120.41667000
277,56556,Kabupaten Ngada,1818,102,-8.66667000,121.00000000
278,56319,Kabupaten Alor,1818,102,-8.30000000,124.56667000
279,56406,Kabupaten Flores Timur,1818,102,-8.24224000,122.96817000
280,56760,Kota Kupang,1818,102,-10.21667000,123.60000000
281,56680,Kabupaten Timor Tengah Selatan,1818,102,-9.83333000,124.40000000
282,56649,Kabupaten Sumba Barat Daya,1818,102,-9.56216000,119.08905000
283,56525,Kabupaten Manggarai Barat,1818,102,-8.64484000,119.88281000
284,56613,Kabupaten Rote Ndao,1818,102,-10.73617000,123.12054000
285,56681,Kabupaten Timor Tengah Utara,1818,102,-9.33136000,124.51904000
286,56352,Kabupaten Belu,1818,102,-9.41258000,124.95066000
287,56475,Kabupaten Kupang,1818,102,-9.91667000,123.83333000
288,56650,Kabupaten Sumba Tengah,1818,102,-9.62941000,119.61914000
289,56526,Kabupaten Manggarai Timur,1818,102,-8.55533000,120.59761000
