,id,name,state_id,country_id,latitude,longitude
0,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
1,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
2,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
3,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
4,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
5,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
6,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
7,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
8,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
9,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
10,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
11,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
12,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
13,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
14,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
15,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
16,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
17,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
18,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
19,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
20,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
21,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
22,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
23,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
24,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
25,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
26,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
27,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
28,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
29,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
30,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
31,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
32,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
33,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
34,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
35,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
36,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
37,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
38,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
39,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
40,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
41,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
42,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
43,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
44,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
45,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
46,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
47,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
48,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
49,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
50,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
51,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
52,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
53,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
54,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
55,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
56,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
57,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
58,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
59,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
60,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
61,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
62,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
63,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
64,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
65,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
66,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
67,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
68,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
69,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
70,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
71,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
72,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
73,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
74,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
75,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
76,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
77,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
78,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
79,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
80,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
81,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
82,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
83,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
84,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
85,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
86,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
87,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
88,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
89,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
90,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
91,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
92,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
93,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
94,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
95,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
96,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
97,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
98,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
99,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
100,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
101,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
102,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
103,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
104,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
105,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
106,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
107,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
108,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
109,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
110,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
111,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
112,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
113,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
114,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
115,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
116,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
117,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
118,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
119,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
120,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
121,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
122,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
123,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
124,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
125,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
126,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
127,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
128,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
129,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
130,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
131,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
132,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
133,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
134,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
135,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
136,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
137,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
138,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
139,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
140,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
141,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
142,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
143,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
144,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
145,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
146,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
147,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
148,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
149,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
150,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
151,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
152,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
153,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
154,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
155,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
156,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
157,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
158,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
159,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
160,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
161,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
162,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
163,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
164,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
165,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
166,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
167,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
168,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
169,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
170,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
171,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
172,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
173,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
174,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
175,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
176,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
177,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
178,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
179,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
180,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
181,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
182,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
183,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
184,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
185,56810,Kota Tebing Tinggi,1792,102,3.32500000,99.14167000
